Codice Articolo;Descrizione;EAN13;UM;ID_Prodotto;ID_variante;Descr_web;pesotassabile;Prezzo;PrezzoNoIva;Iva;Dispnetta
800.0310.2;OMBRALUCE SHARADA INCOLORE (BASE N)LT2,5;8024060031028;NR;280211;118778;NULL;2.770000000;43.970000;43.970000;22;18.000000000
800.0310.4;OMBRALUCE SHARADA INCOLORE (BASE N)ML750;8024060031042;NR;280211;118779;NULL;0.840000000;14.960000;14.960000;22;151.000000000
800.0311.2;OMBRALUCE SHARADA TINTA            LT2,5;NULL;NR;280211;119014;NULL;2.780000000;47.920000;47.920000;22;0.000000000
800.0311.4;OMBRALUCE SHARADA TINTA            ML750;NULL;NR;280211;118781;NULL;0.840000000;17.940000;17.940000;22;0.000000000
800.0317.1;OL SAXA MARMO LUCIDO BIANCO (BCO) KG5;8024060831710;NR;280218;118805;NULL;5.190000000;30.230000;30.230000;22;-5.000000000
800.0317.2;OL SAXA MARMO LUCIDO BIANCO (BCO) KG1;8024060831727;NR;280218;118806;NULL;1.080000000;8.440000;8.440000;22;0.000000000
800.0317.3;OL SAXA MARMO LUCIDO BIANCO (BCO) KG20;"8024060831734       ";NR;280218;118804;NULL;20.730000000;97.960000;97.960000;22;0.000000000
800.0317C.1;OL SAXA MARMO LUCIDO TINTA         KG5;NULL;NR;280218;118808;NULL;5.220000000;39.490000;39.490000;22;0.000000000
800.0317C.2;OL SAXA MARMO LUCIDO TINTA        KG1;NULL;NR;280218;118809;NULL;1.090000000;11.400000;11.400000;22;0.000000000
800.0317C.3;OL SAXA MARMO LUCIDO TINTA         KG20;NULL;NR;280218;118807;NULL;20.800000000;123.080000;123.080000;22;0.000000000
800.0330.1;OMBRALUCE GEMMA NEUTRO (BASE N) LT2;8024060033213;NR;280203;118749;NULL;1.880000000;30.980000;30.980000;22;62.000000000
800.0330.2;OMBRALUCE GEMMA NEUTRO (BASE N) ML800;8024060033220;NR;280203;118750;NULL;0.760000000;14.250000;14.250000;22;57.000000000
800.0330C.1;OMBRALUCE GEMMA TINTA       AR LT2,5;NULL;NR;280203;119006;NULL;1.880000000;59.960000;59.960000;22;0.000000000
800.0330C.2;OMBRALUCE GEMMA TINTA        AR LT1;NULL;NR;280203;118752;NULL;0.780000000;29.920000;29.920000;22;0.000000000
800.0331.1;OMBRALUCE GEMMA ARGENTO ML500;8024060033114;NR;280204;118748;NULL;0.400000000;22.550000;22.550000;22;18.000000000
800.0331.2;OMBRALUCE GEMMA ARGENTO ML200;8024060033121;NR;280204;118747;NULL;0.180000000;11.760000;11.760000;22;29.000000000
800.0350PA.1;OMBRALUCE PLANA ORO (BASE PA) LT2,5;8024060803502;NR;280208;118762;NULL;2.320000000;103.230000;103.230000;22;29.000000000
800.0350PA.2;OMBRALUCE PLANA ORO (BASE PA) ML750;8024060803021;NR;280208;118763;NULL;0.710000000;38.840000;38.840000;22;112.000000000
800.0350PAC.1;OMBRALUCE PLANA TINTA         PA LT2,5;NULL;NR;280208;119010;NULL;2.800000000;111.550000;111.550000;22;0.000000000
800.0350PAC.2;OMBRALUCE PLANA TINTA         PA ML750;NULL;NR;280208;118767;NULL;0.850000000;43.480000;43.480000;22;0.000000000
800.0350PP.1;OMBRALUCE PLANA PERLA (BASE PP) LT2,5;8024060803519;NR;280208;118764;NULL;2.320000000;73.350000;73.350000;22;56.000000000
800.0350PP.2;OMBRALUCE PLANA PERLA (BASE PP) ML750;8024060803007;NR;280208;118765;NULL;0.710000000;27.410000;27.410000;22;91.000000000
800.0350PPC.1;OMBRALUCE PLANA TINTA         PP LT2,5;NULL;NR;280208;119011;NULL;2.800000000;79.220000;79.220000;22;0.000000000
800.0350PPC.2;OMBRALUCE PLANA TINTA         PP ML750;NULL;NR;280208;118769;NULL;0.850000000;30.690000;30.690000;22;0.000000000
800.5000.2;ETER FER LUCIDO BIANCO BASE P/T LT2,5;8024060011907;NR;280030;166109;" ";3.200000000;87.160000;87.160000;22;9.000000000
800.5000.3;ETER FER LUCIDO BIANCO BASE P/T ML750;8018188007782;NR;280030;118944;NULL;1.000000000;28.750000;28.750000;22;106.000000000
800.5000A.2;ETER FER LUCIDO BASE A LT2,26;8024060011914;NR;280030;166110;" ";2.673000000;71.780000;71.780000;22;20.000000000
800.5000A.3;ETER FER LUCIDO BASE A ML679;8018188001032;NR;280030;117863;NULL;0.840000000;23.660000;23.660000;22;291.000000000
800.5001.3;ETER FER LUCIDO 1 NERO ML750;8018188007416;NR;280030;117847;NULL;0.910000000;28.750000;28.750000;22;44.000000000
800.5003.3;ETER FER LUCIDO 3 GRIGIO SCURO ML750;8018188008222;NR;280030;117857;NULL;0.940000000;28.750000;28.750000;22;88.000000000
800.5004.3;ETER FER LUCIDO 4 GRIGIO CHIARO ML750;8018188008819;NR;280030;117858;NULL;0.980000000;28.750000;28.750000;22;-14.000000000
800.5006.3;ETER FER LUCIDO 6 VERDE FORESTA ML750;8018188007096;NR;280030;117861;NULL;0.920000000;28.750000;28.750000;22;52.000000000
800.5007.3;ETER FER LUCIDO 7 TESTA DI MORO ML750;8018188007430;NR;280030;117862;NULL;0.930000000;28.750000;28.750000;22;267.000000000
800.5011.3;ETER FER LUCIDO 11 AVORIO ML750;8018188008611;NR;280030;117848;NULL;0.980000000;28.750000;28.750000;22;132.000000000
800.5014.3;ETER FER LUCIDO 14 CUOIO ML750;8018188007447;NR;280030;117849;NULL;0.940000000;28.750000;28.750000;22;5.000000000
800.5015.3;ETER FER MICACEO 15 FERRO ANTICO ML750;8018188007461;NR;280032;117850;NULL;1.260000000;28.750000;28.750000;22;246.000000000
800.5017.3;ETER FER LUCIDO 17 VERDE VITTORIA ML750;8018188007072;NR;280030;117852;NULL;0.920000000;28.750000;28.750000;22;327.000000000
800.5018.3;ETER FER LUCIDO 18 GRANATA (A) ML750;8018188006747;NR;280030;117853;NULL;0.940000000;28.750000;28.750000;22;0.000000000
800.5019.3;ETER FER LUCIDO 19 ROSSO VIVO ML750;8018188006075;NR;280030;117854;NULL;0.920000000;28.750000;28.750000;22;98.000000000
800.5020.3;ETER FER MICACEO 20 GRAFITE CHIARO ML750;8024060502030;NR;280032;117856;NULL;1.260000000;28.750000;28.750000;22;189.000000000
800.5041.3;ETER FER SATINATO 41 BIANCO ML750;8018188010539;NR;280031;117859;NULL;1.040000000;28.750000;28.750000;22;259.000000000
800.5042.3;ETER FER SATINATO 42 NERO ML750;8018188008468;NR;280031;117860;NULL;0.990000000;28.750000;28.750000;22;148.000000000
800.7012.8;IL DECIMINO 12 NOCCIOLA-RAL 8003 ML125;8018188011574;NR;280034;117993;NULL;0.180000000;6.700000;6.700000;22;21.000000000
800.7015.8;IL DECIMINO 15 MARRONE-RAL 8017 ML125;8018188011529;NR;280034;117996;NULL;0.170000000;6.700000;6.700000;22;-33.000000000
800.7025.8;IL DECIMINO 25 BLU O.-RAL5003 ML125;8018188011550;NR;280034;117997;NULL;0.170000000;6.700000;6.700000;22;104.000000000
800.7027.8;IL DECIMINO 27 CAMOSCIO-RAL 8001 ML125;8018188011536;NR;280034;117998;NULL;0.180000000;6.700000;6.700000;22;148.000000000
800.7028.8;IL DECIMINO 28 GIALLO-RAL1023 ML125;8018188009793;NR;280034;117999;NULL;0.180000000;6.700000;6.700000;22;-24.000000000
800.7032.8;IL DECIMINO 32 ROSSO-RAL 3020 ML125;8018188011505;NR;280034;118001;NULL;0.170000000;6.700000;6.700000;22;68.000000000
800.7034.8;IL DECIMINO 34ARANCIO PURO RAL2004 ML125;8024060005418;NR;280034;118002;NULL;0.180000000;6.700000;6.700000;22;21.000000000
800.7037.8;IL DECIMINO 37 VERDE-RAL6029 ML125;8018188011567;NR;280034;118003;NULL;0.170000000;6.700000;6.700000;22;23.000000000
800.7039.8;IL DECIMINO 39 VERDE-RAL6005 ML125;8018188011499;NR;280034;118004;NULL;0.170000000;6.700000;6.700000;22;7.000000000
800.7041.8;IL DECIMINO 41 BIANCO LUCIDO ML125;8018188009816;NR;280034;118005;NULL;0.190000000;6.700000;6.700000;22;26.000000000
800.7042.8;IL DECIMINO 42 NERO LUCIDO  ML125;8018188011451;NR;280034;118006;NULL;0.170000000;6.700000;6.700000;22;144.000000000
800.7057.8;IL DECIMINO 57 CENERE-RAL7040 ML125;8018188011482;NR;280034;118007;NULL;0.190000000;6.700000;6.700000;22;-8.000000000
800.7087.8;IL DECIMINO 87 AZZURRO-RAL 5015 ML125;8018188011611;NR;280034;118008;NULL;0.180000000;6.700000;6.700000;22;31.000000000
800.7089.8;IL DECIMINO 89 AVORIO-RAL1015 ML125;8018188011468;NR;280034;118009;NULL;0.190000000;6.700000;6.700000;22;76.000000000
800.7100.8;IL DECIMINO 100 ALLUMINIO ML125;8018188011437;NR;280034;117991;NULL;0.170000000;6.700000;6.700000;22;186.000000000
800.7110.8;IL DECIMINO 110 ORO RICCO PALLIDO ML125;8018188011444;NR;280034;117992;NULL;0.170000000;10.220000;10.220000;22;90.000000000
800.7120.8;IL DECIMINO 120 BIANCO SATINATO ML125;8018188011413;NR;280034;117994;NULL;0.230000000;6.700000;6.700000;22;84.000000000
800.7125.8;IL DECIMINO 125 NERO SATINATO ML125;8018188011390;NR;280034;117995;NULL;0.200000000;6.700000;6.700000;22;-24.000000000
800.7300.8;IL DECIMINO 300 FINITURA LUCIDA ML125;8018188011406;NR;280034;118000;NULL;0.160000000;6.700000;6.700000;22;69.000000000
80SF20;SILIFIX INCOLORE LT20;8024060960014;NR;280100;118181;NULL;20.980000000;213.090000;213.090000;22;6.000000000
80SF5;SILIFIX INCOLORE LT5;8024060960021;NR;280100;118182;NULL;5.320000000;58.520000;58.520000;22;46.000000000
80SI1;SILIREP IDRO INCOLORE LT1;8024060006668;NR;280115;118196;NULL;1.110000000;15.860000;15.860000;22;37.000000000
80SI20;SILIREP IDRO INCOLORE LT20;8024060006644;NR;280115;118197;NULL;20.980000000;243.670000;243.670000;22;2.000000000
80SI4;SILIREP IDRO INCOLORE LT4;8024060006651;NR;280115;118198;NULL;4.310000000;53.870000;53.870000;22;3.000000000
80SMAG14;SILIPAINT METAL ARGENTO (BASE AG) LT14;"8024060804141       ";NR;280102;118183;NULL;15.190000000;324.520000;324.520000;22;2.000000000
80SMAG2_5;SILIPAINT METAL ARGENTO (BASE AG) LT2,5;8024060604253;NR;280102;118989;NULL;2.800000000;73.160000;73.160000;22;1.000000000
80SMAGC14;SILIPAINT METAL TINTE        AG LT14;NULL;NR;280102;118185;NULL;15.190000000;350.490000;350.490000;22;0.000000000
80SMAGC2_5;SILIPAINT METAL TINTE       AG LT2,5;NULL;NR;280102;118990;NULL;2.800000000;79.090000;79.090000;22;0.000000000
80SP1;SILIREP INCOLORE LT1;8024060040037;NR;280114;118199;NULL;0.920000000;19.610000;19.610000;22;122.000000000
80SP20;SILIREP INCOLORE LT20;8024060040044;NR;280114;118200;NULL;17.540000000;311.220000;311.220000;22;5.000000000
80SP4;SILIREP INCOLORE LT4;8024060040051;NR;280114;118201;NULL;3.650000000;68.190000;68.190000;22;5.000000000
80SQRD14;SILIPAINT QR BASE D LT13,13;8024060950565;NR;280099;118187;NULL;20.240000000;183.100000;183.100000;22;6.000000000
80SQRD5;SILIPAINT QR BASE D LT4,69;8024060950527;NR;280099;118188;NULL;7.250000000;73.050000;73.050000;22;1.000000000
80SQRD500;SILIPAINT QR BASE D ML470;8024060950541;NR;280099;118189;NULL;0.780000000;10.010000;10.010000;22;0.000000000
80SQRP14;SILIPAINT QR BIANCO (BASE P) LT14;8024060950169;NR;280099;118193;NULL;21.740000000;223.030000;223.030000;22;14.000000000
80SQRP5;SILIPAINT QR BIANCO (BASE P) LT5;8024060950121;NR;280099;118194;NULL;7.780000000;88.960000;88.960000;22;17.000000000
80SQRP500;SILIPAINT QR BIANCO (BASE P) ML500;8024060950145;NR;280099;118195;NULL;0.830000000;12.140000;12.140000;22;45.000000000
80SQRT14;SILIPAINT QR BASE T LT13,56;8024060950466;NR;280099;118190;NULL;21.080000000;211.780000;211.780000;22;32.000000000
80SQRT5;SILIPAINT QR BASE T LT4,85;8024060950428;NR;280099;118191;NULL;7.560000000;84.530000;84.530000;22;16.000000000
80SQRT500;SILIPAINT QR BASE T ML484;8024060950442;NR;280099;118192;NULL;0.810000000;11.540000;11.540000;22;6.000000000
80SRDB14;SILIRIVES DECO' BIANCO (BASE SD) 14L;8024060006934;NR;280101;118203;NULL;22.160000000;220.170000;220.170000;22;4.000000000
80SRDB5;SILIRIVES DECO' BIANCO (BASE SD) 5L;8024060006941;NR;280101;118204;NULL;7.930000000;88.330000;88.330000;22;6.000000000
80SRDB500;SILIRIVES DECO' BIANCO (BASE SD) 0,500L;8024060007337;NR;280101;118202;NULL;0.850000000;12.210000;12.210000;22;8.000000000
80SRDN14;SILIRIVES DECO' NEUTRO (BASE N) 13,13L;8024060010252;NR;280101;118206;NULL;20.090000000;181.140000;181.140000;22;29.000000000
80SRDN5;SILIRIVES DECO' NEUTRO (BASE N) 4,69L;8024060010245;NR;280101;118207;NULL;7.190000000;72.710000;72.710000;22;11.000000000
80SRDN500;SILIRIVES DECO' NEUTRO (BASE N) 0,470L;8024060010238;NR;280101;118842;NULL;0.770000000;10.070000;10.070000;22;27.000000000
81IFP25;INTONACHINO FINE MM.0,75 BIANCO KG25;8024060721219;NR;280108;118029;NULL;25.740000000;73.530000;73.530000;22;49.000000000
81IFP5;INTONACHINO FINE MM.0,75 BIANCO KG5;8024060721233;NR;280108;118030;NULL;5.190000000;20.480000;20.480000;22;8.000000000
81LA1;LEGANTE ACRILICO INCOLORE LT1;8024060830249;NR;280109;118062;NULL;1.100000000;18.070000;18.070000;22;-1.000000000
81PCP14;PITTURA ALLA CALCE BIANCO LT14;8024060000161;NR;280107;118075;NULL;20.340000000;81.370000;81.370000;22;43.000000000
81PCP5;PITTURA ALLA CALCE BIANCO LT5;8024060000130;NR;280107;118076;NULL;7.280000000;35.080000;35.080000;22;48.000000000
82IF5;ICOSIL FIX INCOLORE LT5;8024060742023;NR;280106;117970;NULL;5.520000000;32.560000;32.560000;22;17.000000000
82IFR20;ICOSIL FONDO RIEMPITIVO BIANCO KG20;8024060741019;NR;280105;117971;NULL;20.740000000;110.360000;110.360000;22;37.000000000
82IPP14;ICOSIL PAINT BIANCO (BASE P) LT14;8024060740012;NR;280103;117975;NULL;21.460000000;143.450000;143.450000;22;25.000000000
82IPP5;ICOSIL PAINT BIANCO (BASE P) LT5;8024060740050;NR;280103;117976;NULL;7.740000000;58.970000;58.970000;22;1.000000000
82IPP500;ICOSIL PAINT BIANCO (BASE P) ML500;8024060740029;NR;280103;117977;NULL;0.830000000;9.500000;9.500000;22;12.000000000
82IPTD14;ICOSIL PAINT BASE T/D LT13,13;8024060740036;NR;280103;117972;NULL;20.440000000;120.160000;120.160000;22;21.000000000
82IPTD5;ICOSIL PAINT BASE T/D LT4,69;8024060740449;NR;280103;117973;NULL;7.320000000;49.380000;49.380000;22;6.000000000
82IPTD500;ICOSIL PAINT BASE T/D ML470;8024060740043;NR;280103;117974;NULL;0.790000000;7.970000;7.970000;22;27.000000000
82IR1_5P25;ICOSIL RIVES MM.1,5 BIANCO (BASE P) KG25;8024060044059;NR;280104;117980;NULL;25.740000000;126.330000;126.330000;22;1.000000000
82IR1_5TD25;ICOSIL RIVES MM.1,5 BASE T/D KG24,5;8024060044066;NR;280104;117978;NULL;25.240000000;115.680000;115.680000;22;0.000000000
900.0051.6;WHITE HOUSE NERO L14;8024060009102;NR;280061;154283;NULL;23.030000000;0.000000;0.000000;22;0.000000000
900.CAA.2;CENTURI ANTIRUGGINE ARANCIO MINIO LT2,5;8024060001120;NR;280028;117624;NULL;4.370000000;40.220000;40.220000;22;12.000000000
900.CAA.3;CENTURI ANTIRUGGINE ARANCIO MINIO ML500;8024060001137;NR;280028;117626;NULL;0.900000000;9.240000;9.240000;22;81.000000000
900.CAA.4;CENTURI ANTIRUGGINE ARANCIO MINIO ML250;8024060001144;NR;280028;117625;NULL;0.460000000;6.240000;6.240000;22;-6.000000000
900.CAG.2;CENTURI ANTIRUGGINE GRIGIO LT2,5;8024060001724;NR;280028;117627;NULL;4.500000000;36.880000;36.880000;22;151.000000000
900.CAG.3;CENTURI ANTIRUGGINE GRIGIO ML500;8024060001731;NR;280028;117629;NULL;0.930000000;8.460000;8.460000;22;320.000000000
900.CAG.4;CENTURI ANTIRUGGINE GRIGIO ML250;8024060001748;NR;280028;117628;NULL;0.480000000;5.730000;5.730000;22;129.000000000
900.CAG.8;IL DECIMINO PRIMER GRIGIO 0,125L;8024060008037;NR;280034;118028;NULL;0.250000000;6.700000;6.700000;22;0.000000000
900.CAR.2;CENTURI ANTIRUGGINE ROSSO OSSIDO LT2,5;8024060001625;NR;280028;117630;NULL;4.500000000;36.880000;36.880000;22;49.000000000
900.CAR.3;CENTURI ANTIRUGGINE ROSSO OSSIDO ML500;8024060001632;NR;280028;117632;NULL;0.930000000;8.460000;8.460000;22;59.000000000
900.CAR.4;CENTURI ANTIRUGGINE ROSSO OSSIDO ML250;8024060001649;NR;280028;117631;NULL;0.480000000;5.730000;5.730000;22;115.000000000
900.OP.3;CENTURI FONDO OPACO BIANCO LT2,5;8024060009034;NR;280029;117633;NULL;4.620000000;40.210000;40.210000;22;66.000000000
900.OP.4;CENTURI FONDO OPACO BIANCO ML500;8024060009041;NR;280029;117635;NULL;0.950000000;9.260000;9.260000;22;204.000000000
900.OP.5;CENTURI FONDO OPACO BIANCO ML250;8024060009058;NR;280029;117634;NULL;0.490000000;6.070000;6.070000;22;-2.000000000
90AX14;AXEL BIANCO LT14;8024060910149;NR;280071;117619;NULL;23.530000000;108.900000;108.900000;22;-20.000000000
90AX5;AXEL BIANCO LT5;8024060910057;NR;280071;117620;NULL;8.430000000;46.830000;46.830000;22;43.000000000
90ESA14;EMULAC SETA BASE A LT12,67;8024060901147;NR;280070;117811;NULL;18.850000000;103.940000;103.940000;22;46.000000000
90ESA2_5;EMULAC SETA BASE A LT2,26;8024060901253;NR;280070;118972;NULL;3.430000000;22.950000;22.950000;22;144.000000000
90ESA5;EMULAC SETA BASE A LT4,52;8024060901154;NR;280070;117813;NULL;6.750000000;40.890000;40.890000;22;83.000000000
90ESA750;EMULAC SETA BASE A ML679;8024060901055;NR;280070;117814;NULL;1.050000000;8.620000;8.620000;22;26.000000000
90ESB14;EMULAC SETA BIANCO LT14;8024060905145;NR;280070;117823;NULL;21.730000000;147.030000;147.030000;22;108.000000000
90ESB2_5;EMULAC SETA BIANCO LT2,5;8024060905756;NR;280070;118975;NULL;3.920000000;32.480000;32.480000;22;135.000000000
90ESB5;EMULAC SETA BIANCO LT5;8024060905855;NR;280070;117825;NULL;7.730000000;57.880000;57.880000;22;89.000000000
90ESB750;EMULAC SETA BIANCO ML750;8024060907507;NR;280070;117826;NULL;1.200000000;12.200000;12.200000;22;-11.000000000
90ESP14;EMULAC SETA BASE P LT14;8024060918145;NR;280070;117815;NULL;21.590000000;144.150000;144.150000;22;49.000000000
90ESP2_5;EMULAC SETA BASE P LT2,5;8024060918251;NR;280070;118973;NULL;3.920000000;31.880000;31.880000;22;92.000000000
90ESP5;EMULAC SETA BASE P LT5;8024060918053;NR;280070;117817;NULL;7.730000000;56.700000;56.700000;22;93.000000000
90ESP750;EMULAC SETA BASE P ML750;8024060187503;NR;280070;117818;NULL;1.200000000;11.990000;11.990000;22;130.000000000
90EST14;EMULAC SETA BASE T LT13,56;8024060920148;NR;280070;117819;NULL;20.730000000;136.950000;136.950000;22;25.000000000
90EST2_5;EMULAC SETA BASE T LT2,42;8024060921251;NR;280070;118974;NULL;3.760000000;30.240000;30.240000;22;57.000000000
90EST5;EMULAC SETA BASE T LT4,85;8024060920056;NR;280070;117821;NULL;7.430000000;53.850000;53.850000;22;50.000000000
90EST750;EMULAC SETA BASE T ML727;8024060207508;NR;280070;117822;NULL;1.160000000;11.410000;11.410000;22;249.000000000
90MXB14;MATRIX BIANCO LT14IDROPITTURA ACRILICA OPACA;8024060901413;NR;280072;118065;NULL;23.280000000;79.670000;79.670000;22;106.000000000
90MXB5;MATRIX BIANCO LT5IDROPITTURA ACRILICA OPACA;8024060901420;NR;280072;118066;NULL;8.330000000;34.360000;34.360000;22;9.000000000
90MXSXB14;MATRIX SX BIANCO LT14TRASPIRANTE ACRIL SILOSSANICO;8024060901406;NR;280076;118067;NULL;23.280000000;92.700000;92.700000;22;0.000000000
90MXSXB5;MATRIX SX BIANCO LT5TRASPIRANTE ACRIL SILOSSANICO;8024060905008;NR;280076;118068;NULL;8.330000000;39.960000;39.960000;22;0.000000000
90TBBL14;EMULAC SETA TINTA BASE BLU (BL) LT14;8024060909143;NR;280070;117827;NULL;20.330000000;172.680000;172.680000;22;1.000000000
90TBBL2_5;EMULAC SETA TINTA BASE BLU (BL) LT2,5;8024060909501;NR;280070;118976;NULL;3.690000000;36.980000;36.980000;22;2.000000000
90TBBL750;EMULAC SETA TINTA BASE BLU (BL) ML750;8024060902502;NR;280070;117829;NULL;1.130000000;12.780000;12.780000;22;9.000000000
90TBGI14;EMULAC SETA TINTA BASE GIALLO (GI) LT14;8024060908146;NR;280070;117830;NULL;20.470000000;182.000000;182.000000;22;3.000000000
90TBGI2_5;EMULAC SETA TINTA BASE GIALLO (GI) LT2,5;8024060908252;NR;280070;118977;NULL;3.740000000;38.990000;38.990000;22;26.000000000
90TBGI750;EMULAC SETA TINTA BASE GIALLO (GI) ML750;8024060908757;NR;280070;117832;NULL;1.140000000;13.460000;13.460000;22;25.000000000
90TBGO2_5;EMULAC SETA TINTA BASE GIALLO OSS. LT2,5;8024060910255;NR;280070;118978;NULL;3.790000000;44.120000;44.120000;22;19.000000000
90TBGO750;EMULAC SETA TINTA BASE GIALLO OSS. ML750;8024060910750;NR;280070;117834;NULL;1.160000000;15.180000;15.180000;22;40.000000000
90TBM2_5;EMULAC SETA TINTA BASE MARRONE LT2,5;8024060911252;NR;280070;118979;NULL;3.640000000;41.470000;41.470000;22;16.000000000
90TBM750;EMULAC SETA TINTA BASE MARRONE ML750;8024060911757;NR;280070;117836;NULL;1.120000000;14.270000;14.270000;22;19.000000000
90TBN14;EMULAC SETA TINTA BASE NERO LT14;8024060912143;NR;280070;117837;NULL;20.750000000;156.670000;156.670000;22;32.000000000
90TBN2_5;EMULAC SETA TINTA BASE NERO LT2,5;8024060912259;NR;280070;118980;NULL;3.760000000;33.600000;33.600000;22;22.000000000
90TBN750;EMULAC SETA TINTA BASE NERO ML750;8024060912754;NR;280070;117839;NULL;1.150000000;11.550000;11.550000;22;62.000000000
90TBRO2_5;EMULAC SETA TINTA BASE ROSSOOSSIDO LT2,5;8024060917254;NR;280070;118982;NULL;3.870000000;41.470000;41.470000;22;11.000000000
90TBRO750;EMULAC SETA TINTA BASE ROSSOOSSIDO ML750;8024060917759;NR;280070;117844;NULL;1.180000000;14.270000;14.270000;22;18.000000000
90TBRS14;EMULAC SETA TINTA BASE ROSSO (RS) LT14;8024060902144;NR;280070;117840;NULL;20.330000000;205.360000;205.360000;22;2.000000000
90TBRS2_5;EMULAC SETA TINTA BASE ROSSO (RS) LT2,5;8024060902250;NR;280070;118981;NULL;3.690000000;44.040000;44.040000;22;26.000000000
90TBRS750;EMULAC SETA TINTA BASE ROSSO (RS) ML750;8024060902755;NR;280070;117842;NULL;1.130000000;15.200000;15.200000;22;44.000000000
90TBV2_5;EMULAC SETA TINTA BASE VERDE LT2,5;8024060920254;NR;280070;118983;NULL;3.720000000;58.580000;58.580000;22;8.000000000
90TBV750;EMULAC SETA TINTA BASE VERDE ML750;8024060920759;NR;280070;117846;NULL;1.140000000;20.300000;20.300000;22;0.000000000
91EVP10;EFFETTO VELLUTO BASE P (BIANCO) LT10;8024060005500;NR;280064;117807;NULL;17.740000000;63.470000;63.470000;22;18.000000000
91EVP14;EFFETTO VELLUTO BASE P (BIANCO) LT14;8024060902052;NR;280064;117808;NULL;24.830000000;85.330000;85.330000;22;12.000000000
91EVP2_5;EFFETTO VELLUTO BASE P (BIANCO) LT2,5;8024060902045;NR;280064;118968;NULL;4.490000000;21.420000;21.420000;22;111.000000000
91EVP5;EFFETTO VELLUTO BASE P (BIANCO) LT5;8024060902021;NR;280064;117810;NULL;8.880000000;35.630000;35.630000;22;-29.000000000
91IB14;ISOCOLOR BIANCO LT14;8024060903066;NR;280063;118043;NULL;23.870000000;96.430000;96.430000;22;33.000000000
91IB2_5;ISOCOLOR BIANCO LT2,5;8024060903035;NR;280063;118967;NULL;4.320000000;23.770000;23.770000;22;131.000000000
91IB5;ISOCOLOR BIANCO LT5;8024060903028;NR;280063;118045;NULL;8.520000000;41.020000;41.020000;22;-28.000000000
91IB750;ISOCOLOR BIANCO ML750;8024060903042;NR;280063;118046;NULL;1.320000000;8.950000;8.950000;22;96.000000000
91IP14;ISOCOLOR BASE P LT14;8024060903165;NR;280063;118035;NULL;23.730000000;94.480000;94.480000;22;99.000000000
91IP2_5;ISOCOLOR BASE P LT2,5;8024060903127;NR;280063;118965;NULL;4.290000000;23.290000;23.290000;22;154.000000000
91IP5;ISOCOLOR BASE P LT5;8024060903141;NR;280063;118037;NULL;8.470000000;40.180000;40.180000;22;25.000000000
91IP750;ISOCOLOR BASE P ML750;8024060903134;NR;280063;118038;NULL;1.310000000;8.770000;8.770000;22;262.000000000
91IT14;ISOCOLOR BASE T LT13,56;8024060903264;NR;280063;118039;NULL;23.010000000;89.860000;89.860000;22;102.000000000
91IT2_5;ISOCOLOR BASE T LT2,42;8024060903226;NR;280063;118966;NULL;4.160000000;22.100000;22.100000;22;78.000000000
91IT5;ISOCOLOR BASE T LT4,85;8024060903240;NR;280063;118041;NULL;8.220000000;38.250000;38.250000;22;105.000000000
91IT750;ISOCOLOR BASE T ML727;8024060903233;NR;280063;118042;NULL;1.280000000;8.330000;8.330000;22;294.000000000
91NB14;NORDICA BIANCO LT14;8024060902151;NR;280065;118069;NULL;24.730000000;70.620000;70.620000;22;85.000000000
91NB2_5;NORDICA BIANCO LT2,5;8024060902137;NR;280065;118969;NULL;4.470000000;18.290000;18.290000;22;121.000000000
91NB5;NORDICA BIANCO LT5;8024060902120;NR;280065;118071;NULL;8.840000000;30.260000;30.260000;22;146.000000000
91OB14;ONDA BIANCA BIANCO LT14;8024060900164;NR;280067;118072;NULL;24.960000000;45.280000;45.280000;22;72.000000000
91OB2_5;ONDA BIANCA BIANCO LT2,5;8024060900140;NR;280067;118971;NULL;4.520000000;13.280000;13.280000;22;121.000000000
91OB5;ONDA BIANCA BIANCO LT5;8024060900133;NR;280067;118074;NULL;8.920000000;20.270000;20.270000;22;-1.000000000
91PB14;PREMIUM BIANCO LT14;8024060911405;NR;280066;118079;NULL;24.250000000;56.880000;56.880000;22;65.000000000
91PB2_5;PREMIUM BIANCO LT2,5;8024060911078;NR;280066;118970;NULL;4.390000000;15.640000;15.640000;22;182.000000000
91PB5;PREMIUM BIANCO LT5;8024060911450;NR;280066;118081;NULL;8.670000000;24.990000;24.990000;22;139.000000000
91PBD;PREMIUM READY BIANCO - SFUSO A LITRICISTERNA A PERDERE;8024060009119;LT;280133;118841;NULL;1000.000000000;3.290000;3.290000;22;0.000000000
91WHA14;WHITE HOUSE BASE A LT12,67;8024060913140;NR;280061;118343;NULL;19.200000000;78.120000;78.120000;22;60.000000000
91WHA2_5;WHITE HOUSE BASE A LT2,26;8024060913256;NR;280061;118960;NULL;3.490000000;18.830000;18.830000;22;21.000000000
91WHA5;WHITE HOUSE BASE A LT4,52;8024060913058;NR;280061;118345;NULL;7.010000000;32.800000;32.800000;22;23.000000000
91WHA750;WHITE HOUSE BASE A ML679;8024060913751;NR;280061;118346;NULL;1.070000000;7.090000;7.090000;22;24.000000000
